dataset_id,handle,siteid,sitename,long,lat,altitude,depositionalenvironment,region,country,harmonisation_region,n_sample_counts,age_min,age_max,n_chron_control,age_type,curve_name,postbomb_curve_name,end_of_interest_period,source_of_data,data_publicity,doi
49491,DURANK3,14645,Lake Durankulak,28.53192,43.66346,NA,Lacustrine,Europe,Bulgaria,Europe,45,239.5,5978.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/QDJ1-CP79
49495,NW1,27551,Nyamuswaga Valley,29.98333,-2.9,NA,Mire,Africa,Burundi,Africa,13,1607,11195.5,5,Calibrated radiocarbon years BP,mixed_curve20,sh_zone_3,20000,Neotoma,open,10.21233/VWQV-5897
49497,AH1,27552,Ahakagyezi Swamp,29.9,-1.11667,NA,Mire,Africa,Uganda,Africa,26,337,5089.5,5,Calibrated radiocarbon years BP,mixed_curve20,sh_zone_3,20000,Neotoma,open,10.21233/6ZWD-S171
49507,BEK,27557,Bab El Karn,-5.20694,35.02278,NA,Mire,Africa,Morocco,Africa,77,196,9107.5,11,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/2S2Z-1X92
49509,MHD,27558,Dayet M'Had,-5.43861,35.12833,NA,Marsh,Africa,Morocco,Africa,42,-38,5664,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/WGEX-0V29
49511,SARPANEC,27559,Belanské Lúky,20.37976,49.21119,NA,Mire,Europe,Slovakia,Europe,47,97.5,12085.5,9,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/GX89-DF69
49513,HYPKANA,27560,Hybkaňa,22.1626,48.91295,NA,Mire,Europe,Slovakia,Europe,197,59,13087,15,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/4A6W-KG66
49517,HACHLAF1,27562,Lake Hachlaf,-4.99472,33.55056,NA,Lacustrine,Africa,Morocco,Africa,23,234,6056,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/N5G9-SQ78
49519,SALI0110,27563,Lake Sidi Ali,-4.99833,33.06806,NA,Lacustrine,Africa,Morocco,Africa,187,-53,11861.5,33,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/1DKQ-E288
49521,ESTANILL,27564,Estanilles,1.29611,42.62611,NA,Bog,Europe,Spain,Europe,55,7619.5,11935.5,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/87BB-EW23
49523,LLUNGO,27565,Lago Lungo,12.84722,42.47556,NA,Lacustrine,Europe,Italy,Europe,65,10,2545,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/X0Q9-XG37
49530,TRIFOHOL,27569,Lago Trifoglietti,16.02222,39.54889,NA,Lacustrine,Europe,Italy,Europe,163,108,11384,11,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/MRA4-Z194
49609,STFLOREN,27632,Saint Florent,9.30444,42.67222,NA,Marsh,Europe,France,Europe,48,709,6294,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6WFE-BN60
49612,DZELV,27634,Dzelve Bog,24.50472,57.23111,NA,Bog,Europe,Latvia,Europe,38,59,2773.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/EQ8X-5Y73
49636,EIPURS,27645,Eipurs bog,24.61667,57.24806,NA,Bog,Europe,Latvia,Europe,63,-41,10270.5,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/EJ80-WQ55
49640,KALNA07,27647,Kalna bog,24.58722,57.95417,NA,Bog,Europe,Latvia,Europe,37,13,3281,5,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/RM8Z-SC34
49642,KC081,27648,Lake Kuzi,25.3329,57.03001,NA,Lacustrine,Europe,Latvia,Europe,84,7,10727,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/EDX5-6F83
49654,PANTENE,27653,Pantene Mire,25.21806,57.86306,NA,Bog,Europe,Latvia,Europe,37,591,9667,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/WK3Y-A183
49656,SARNATE,27654,Sarnate,21.44083,57.10861,NA,Bog,Europe,Latvia,Europe,35,-33,9398,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/27CX-NB93
49658,SVETI,27655,Svetinu lake,27.14944,56.76028,NA,Lacustrine,Europe,Latvia,Europe,50,0,11314,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ZNR8-K992
49660,VIKIM,27656,Viki Mire,22.91472,56.51722,NA,Mire,Europe,Latvia,Europe,45,192,11211,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/0GP0-SK93
49687,ZILAIS,27657,Zilai bog,24.54556,57.92139,NA,Bog,Europe,Latvia,Europe,39,20,3745.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/GAQT-GG19
497,COLOMSH,485,Colo Marsh,-93.27,42.02,NA,Mire,North America,United States,North America,19,1267,14391.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3b02w
49906,WONIESC,27671,Jezioro Woniesc,16.70528,51.99694,NA,Lacustrine,Europe,Poland,Europe,279,361.5,9217,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/8N6J-AH45
49911,PARIZ1,27675,Parížske močiare,18.44088,47.859,NA,Mire,Europe,Slovakia,Europe,40,5480,11134,9,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/7255-JZ71
49953,DASTIN,27694,Dastín,17.97542,48.64537,NA,Fen,Europe,Slovakia,Europe,32,98.5,3199,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5MHM-0A35
50066,BIGREEDY,27708,Big Reedy Lagoon,148.23809,-40.35765,NA,Swamp,Oceania,Australia,Oceania,55,1488,11729,9,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/PQHN-QR96
501,COMPASS,489,Compass Pond,-56.19639,50.03417,NA,Glacial Scour Lake,North America,Canada,North America,67,-11,11692,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3ht33
50120,GRNLGN,27743,Green Lagoon,148.14384,-40.44297,NA,Swamp,Oceania,Australia,Oceania,40,502,7255.5,6,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/ZF37-0C73
506,COPLEY,494,Copley Lake,-107.08549,38.87102,NA,Moraine Dammed Lake,North America,United States,North America,53,-30,13296.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n34m74
507,COPPER,495,Coppermine Saddleback,-115.31667,67.83333,NA,Mire,North America,Canada,North America,44,-55,4168.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n30t3f
510,COTJ,498,Tourbière de Lanoraie COTEAU JAUNE,-73.34194,45.96083,NA,Bog,North America,Canada,North America,24,885,8153.499999999999,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n31k6g
513,COTTONWD,500,Cottonwood Lake (Su),-99.92606,44.82568,NA,Glacial Origin Lake,North America,United States,North America,34,9840.5,13886.5,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3798b
516,CRANBER,503,Cranberry Lake,-78.1,44.1,NA,Glacial Origin Lake,North America,Canada,North America,107,-24,15009.5,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n38329
519,CRATES,506,Crates Lake,-81.26667,49.18333,NA,Lacustrine,North America,Canada,North America,62,24.5,11538.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3fx3h
51928,TORD2013,28026,Tortoise Lagoon,153.47172,-27.51793,NA,Natural Lake,Oceania,Australia,Oceania,30,-22,18928,7,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/9P19-T221
52030,WEL1986,28040,Welsby Lagoon,153.44604,-27.44075,NA,Mire,Oceania,Australia,Oceania,41,1120,19890.5,12,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/4BFX-M518
52055,HUFFMI,28059,Huffman Lake,-84.78642,45.12805,NA,Moraine Dammed Lake,North America,United States,North America,58,183,11434.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/85HJ-C107
52068,TELDAN,28066,Tel Dan,35.65361,33.25,NA,Marsh,Asia,Israel,Asia,83,2068,4215,9,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/TKTA-2862
52076,BEREKE12,28070,Bereket,30.295,37.54222,NA,Marsh,Asia,Turkey,Asia,155,151.5,2671,9,Calendar years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/S4Q4-G592
52082,LAIH,28072,Laihalampi,26.08083,61.48833,NA,Lacustrine,Europe,Finland,Europe,150,93,9579.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/T585-EP25
52086,SB2,14456,Lake Banyoles,2.75184,42.12908,NA,Solution Origin Lake,Europe,Spain,Europe,97,3226.5,8865,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/4457-0R84
52088,TOSK,28074,Toskaljarvi,21.46667,69.2,NA,Lacustrine,Europe,Finland,Europe,161,4,9177,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/C29P-TQ20
52092,MARBORE,28076,Marboré Lake,0.04,42.69556,NA,Glacial Origin Lake,Europe,France,Europe,90,-30,14152.5,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/409D-1152
52101,COOK2,28081,Cookley,-2.24083,52.41583,NA,Mire,Europe,United Kingdom,Europe,75,493,6297,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/32M8-VV04
52103,BIGLANDT,28082,Bigland Tarn,-2.99028,54.23778,NA,Lacustrine,Europe,United Kingdom,Europe,12,127.5,4458,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/GF7E-FS11
52107,BASAMORA,28084,Basa de la Mora,0.32528,42.54556,NA,Lacustrine,Europe,Spain,Europe,140,-27,9783.5,14,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/DB9R-WT18
52109,PORTALET,28085,El Portalet,-0.39943,42.79873,NA,Bog,Europe,France,Europe,247,4856,14165,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/HT9Y-G418
52111,BARROWMO,28086,Barrow Moor,-1.64639,50.865,NA,Mire,Europe,United Kingdom,Europe,151,259,4516.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/72B9-2C79
52113,CHURCHMO,28087,Church Moor,-1.65083,50.86111,NA,Mire,Europe,United Kingdom,Europe,136,-63,10530.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/155R-8T12
52115,GRITMANB,28088,Gritnam Bog,-1.59806,50.85917,NA,Bog,Europe,United Kingdom,Europe,65,14,4025.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/GXRX-TG31
52121,NOADSBOG,28091,The Noads Bog,-1.43583,50.85389,NA,Bog,Europe,United Kingdom,Europe,66,148,9422,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/NH57-SH95
52127,VERDARO,28094,Lago Verdarolo,10.12311,44.35922,NA,Glacial Origin Lake,Europe,Italy,Europe,81,-59,13811,15,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/8JER-EG51
52140,CLIFFMI,28100,Clifford Lake,-84.63831,45.0271,NA,Glacial Origin Lake,North America,United States,North America,42,-43,11947,18,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/1J16-GQ70
52142,OBRIENMI,28101,O'Brien Lake,-83.88486,44.6403,NA,Glacial Origin Lake,North America,United States,North America,20,363.5,13362.5,18,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/EGJA-7611
52144,HORSEMI,28113,Horseshoe Lake,-83.77032,44.59876,NA,Glacial Origin Lake,North America,United States,North America,40,-49,11522,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/FT00-2V29
52153,BIRKATRA,28119,Birkat Ram,35.66667,33.25,NA,Volcanic Origin Lake,Asia,Israel,Asia,140,-25,6339.5,16,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/980H-B757
52155,KINNERET,28120,Kinneret,35.58861,32.82028,NA,Lacustrine,Asia,Israel,Asia,61,559.5,7867.5,22,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/EVTD-6C31
52160,CASTIGLI,28123,Valle di Castiglione,12.75972,41.89167,NA,Palustrine,Europe,Italy,Europe,28,8291.5,12676.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/H7D4-HH94
52162,OCAINTER,28124,Lingua d'Oca,12.275,41.83056,NA,Marsh,Europe,Italy,Europe,47,131,6723.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/20T8-B714
52170,EDC3,28127,Edercloon,-7.89611,53.81556,NA,Raised Bog,Europe,Ireland,Europe,87,578.5,6062,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/21RH-WJ63
52205,SLIEVBOG,28143,Slieveanorra bog,-6.1925,55.08444,NA,Bog,Europe,United Kingdom,Europe,60,-16,961.5,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/X2CW-XR88
52209,PANTHPOT,13042,Panther Potholes,-121.04089,48.65816,NA,Glacial Origin Lake,North America,United States,North America,58,-42,10653,15,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/0NSQ-9A39
52214,BAD5,28144,Lake Badsjön,18.79667,68.34472,NA,Lacustrine,Europe,Sweden,Europe,45,17,9915,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/HNMB-N887
52229,ENGBER,28149,Engbertsdijksveen,6.66741,52.4741,NA,Raised Bog,Europe,Netherlands,Europe,237,143.5,7238,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/PC9Y-ZH82
52236,AG11,15846,Asi Gonia,24.27695,35.24851,NA,Bog,Europe,Greece,Europe,54,80.5,1969,16,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/M38J-R420
52238,PRE07,28151,Plateau de Prémery,3.30306,47.19861,NA,Bog,Europe,France,Europe,55,-9,12545.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/84F5-RH47
52240,MASSAMSC,23938,Lago di Massaciuccoli,10.3308,43.83784,NA,Lacustrine,Europe,Italy,Europe,67,2187,12587,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/G00C-1B61
52242,CLUBSM,28152,Club Lake,148.29042,-36.41358,NA,Lake Marginal Fen,Oceania,Australia,Oceania,42,1536.5,7892,8,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/SM4F-1779
52255,SKOGSTJE,28157,Lake Skogstjern,9.63833,59.00694,NA,Lacustrine,Europe,Norway,Europe,236,45,10201.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/WQ3M-E377
52260,PROKOSKO,28160,Prokosko Jezero,17.75472,43.95722,NA,Lacustrine,Europe,Bosnia and Herzegovina,Europe,110,7,14835.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/BDBM-BY18
52268,GOLHISA1,3132,Gölhisar Gölü,29.6,37.13333,NA,Lacustrine,Asia,Turkey,Asia,59,2797,10292,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/8T0A-1E54
52285,GUADICM5,28165,Beliche-Guadiana,-7.45,37.26667,NA,Marsh,Europe,Portugal,Europe,46,1555,13118.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/0HCD-ZS36
52307,DUDLK98,28173,Dudinghausener See,12.21268,53.90687,NA,Lacustrine,Europe,Germany,Europe,47,-20,4305,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/HCDN-SN59
52429,BELAUERS,28181,Belauer See,10.25111,54.09854,NA,Lacustrine,Europe,Germany,Europe,540,-1,7871,13,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/PRDP-ZC35
52439,BUCGES3,28185,Buchensee,8.98391,47.76601,NA,Lacustrine,Europe,Germany,Europe,742,-6,8592,17,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/YAMP-8A17
52451,ENKRSMIC,28188,Enkhuizen Raamstraat,5.28343,52.70317,NA,Raised Bog,Europe,Netherlands,Europe,7,1525,2144.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/VBG8-DT50
525,CROWFOOT,512,Crowfoot Lake,-116.41667,51.65,NA,Glacial Scour Lake,North America,Canada,North America,46,-11,13297,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n33902
52553,SN3,28227,Lake Sinnda,12.80417,-3.83556,NA,Lacustrine,Africa,Congo,Africa,25,0,7864.5,5,Calendar years BP,SHCal20,sh_zone_3,20000,Neotoma,open,10.21233/GAM3-X249
52564,SIRUNKI,28232,Sirunki Wabag,143.52747,-5.4541,NA,Swamp,Oceania,Papua New Guinea,Oceania,49,1316,18621.5,9,Calibrated radiocarbon years BP,mixed_curve20,sh_zone_3,20000,Neotoma,open,10.21233/QF1R-A798
52580,XERE1998,28239,Xere Wapo,166.95831,-22.29949,NA,Natural Lake,Oceania,New Caledonia,Oceania,5,4688,17878,7,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/PK0W-M028
52584,STLOUISNC,28240,St. Louis Lac,166.55445,-22.23278,NA,Swamp,Oceania,New Caledonia,Oceania,15,1143,6493,9,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/K60M-7751
52590,WYNDHAM,28243,Wyndham,128.13965,-15.57036,NA,Mangrove Swamp,Oceania,Australia,Oceania,30,6492,8895,6,Calibrated radiocarbon years BP,SHCal20,sh_zone_3,20000,Neotoma,open,10.21233/WVFT-PC50
52612,AMBURNEX,28250,Les Amburnex,6.23167,46.53972,NA,Bog,Europe,Switzerland,Europe,41,-37,2395,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/DE4T-6B72
52620,VEAU,28254,Tourbière les Veaux,7.09444,47.24278,NA,Bog,Europe,Switzerland,Europe,34,-40,77,30,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/VAGT-HK87
52622,GIMEL,28255,Sèche de Gimel,6.23444,46.5475,NA,Bog,Europe,Switzerland,Europe,82,1,2164,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/JXR1-Y072
52623,GIMEL,28255,Sèche de Gimel,6.23444,46.5475,NA,Bog,Europe,Switzerland,Europe,82,6,2162,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/EKVQ-ZB92
52629,TSCHEPPA,28259,Lej da la Tscheppa,9.75,46.45194,NA,Natural Lake,Europe,Switzerland,Europe,23,-72,-40,16,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/PNHE-G749
52645,LL160A,3245,Lobsigensee,7.29917,47.03194,NA,Glacial Origin Lake,Europe,Switzerland,Europe,124,8697,15082.5,20,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/J0E2-4S82
52647,LQ170D,3245,Lobsigensee,7.29917,47.03194,NA,Glacial Origin Lake,Europe,Switzerland,Europe,53,6032.5,17678.5,20,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/747J-KP05
52650,LQ150E,3245,Lobsigensee,7.29917,47.03194,NA,Glacial Origin Lake,Europe,Switzerland,Europe,71,12870,16025,15,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/MX9V-BH36
52665,BOSCESTA,28271,Bosc dels Estanyons,1.62889,42.48028,NA,Bog,Europe,Andorra,Europe,92,-55,12387,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/GBX0-1108
52673,PERAFITA,28278,Planell de Perafita,1.56694,42.47917,NA,Fen,Europe,Andorra,Europe,58,82,9467.5,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/T1Z9-7Z75
52681,BEREGOV2,28282,Vtoraya Beregovaya,59.95,57.66667,NA,Bog,Asia,Russia,Asia,31,7030.5,10867,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/VSMR-S713
52685,VARGA2,28284,Varga,60.13333,57.35,NA,Bog,Asia,Russia,Asia,40,4028.5,10097,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/0TJG-W948
527,CROWSNES,513,Crowsnest Lake,-146.48333,68.33333,NA,Moraine Dammed Lake,North America,United States,North America,59,376,12275.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3dx36
52731,AB5CV,28298,Lake Abiyata II,38.61667,7.61667,NA,Lacustrine,Africa,Ethiopia,Africa,28,-47,132,9,Calendar years BP,mixed_curve20,nh_zone_3,20000,Neotoma,open,10.21233/R05A-5K04
52737,GAMA4,28301,Ngamakala Pound,15.38333,-4.075,NA,Bog,Africa,Congo,Africa,21,10047,19875,5,Calibrated radiocarbon years BP,SHCal20,sh_zone_3,20000,Neotoma,open,10.21233/62XP-PJ08
52757,OW4,28312,Lake Ossa 2,10.75,3.80139,NA,Lacustrine,Africa,Cameroon,Africa,26,127.5,5417,7,Calibrated radiocarbon years BP,SHCal20,nh_zone_3,20000,Neotoma,open,10.21233/0FH5-RY64
52761,TND2,28314,Touba N'Diaye,-16.86667,15.16667,NA,Mire,Africa,Senegal,Africa,16,2639.5,7721,6,Radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/ASRG-4K08
52767,SEL1999,28317,Lake Selina,145.60677,-41.88181,NA,Natural Lake,Oceania,Australia,Oceania,12,9,19183,5,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/5Y7N-1B24
52790,TUT,28329,Tüttensee,12.56667,47.85,NA,Lacustrine,Europe,Germany,Europe,268,331.5,13436,9,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ZB66-S239
52821,SILVITUC,28341,Silvituc,-90.28574,18.62601,NA,Natural Lake,Latin America,Mexico,Latin America,21,326,5399,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/C1DH-TP97
52826,MACUCO,28343,Lagoa do Macuco,-39.94492,-19.04307,NA,Natural Lake,Latin America,Brazil,Latin America,26,-71,7624.5,16,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/345C-D420
